id_seguridad,fecha,comuna,tipo_delito,sector,cantidad_casos,gravedad,edad_involucrado,codigo_temp_x,observacion_manual,id_old
11229.0,sin fecha,Coquimbo ,Accidente,Norte,10.0,ALTA,53.0,,dato ingresado manualmente,973122
11230.0,2025-02-03,Coquimbo,Violencia,Centro,12.0,Media,63.0,TMP-001,revisar,454701
11231.0,16/04/2025,Coquimbo,,Centro,19.0, nan ,29.0,TMP-001,,951272
11232.0,Jul-22-2024,Illapel,Fraude,Sur,10.0,ALTA,,ERROR,revisar,634047
11233.0,sin fecha,Vicuña,,Rural,,Alta,15.0,,dato ingresado manualmente,744830
11234.0,2024/07/13,Serena,,NORTE,11.0,ALTA,45.0,,,746692
11235.0,2024/06/27,Coquimbo,Accidente,centro,10.0,,27.0,,sin validar,106749
11236.0,Dec-14-2025,LA SERENA,Robo,Norte,1.0,,15.0,ERROR,revisar,901250
11237.0,2024/05/21,Monte Patria,Violencia,centro,2.0,Alta,67.0,,,46884
11238.0,17/10/2024, VICUÑA ,,Rural,6.0,,66.0,TMP-002,,679666
11239.0,16/05/2025,vicuna,Hurto,Rural,17.0,ALTA,47.0,,ok,585145
11240.0,Sep-01-2025,ovalle,Violencia,Norte,14.0,,21.0,,,66417
11241.0,sin fecha,LA SERENA,Hurto,,14.0,Baja,26.0,,revisar,859308
11242.0,2025-09-21,vicuna,Hurto,Centro,10.0,Alta,49.0,TMP-002,sin validar,139648
11243.0,Dec-11-2024,SALAMANCA,Violencia,centro,7.0,baja,54.0,,revisar,796924
11244.0,2024/09/16,LaSerena,Fraude,Rural,1.0,baja,58.0,,sin validar,394773
11245.0,Jan-06-2025,Montepatria,Robo,NORTE,3.0,Media,18.0,TMP-002,,637175
11246.0,2025-09-21,Montepatria,Robo,centro,17.0,Alta,59.0,TMP-002,revisar,391116
11247.0,15/02/2025,OVALLE,Robo,Norte,3.0,,60.0,TMP-001,revisar,589262
11248.0,2025-11-24,Illapel,Robo,Sur,11.0,,39.0,,dato ingresado manualmente,243136
11249.0,sin fecha,andacollo,Hurto,centro,3.0,Alta,40.0,ERROR,,78883
,2025/08/08,Salamanca,,,15.0,baja,,TMP-001,sin validar,844681
11251.0,Jul-29-2025,coquimbo,Accidente,NORTE,12.0,,15.0,ERROR,revisar,149854
11252.0,2024-10-30,COQUIMBO,Violencia,NORTE,17.0,ALTA,,,sin validar,71343
11253.0,Jun-19-2024,Ovalle,Accidente,SUR,19.0,,49.0,,ok,513054
11254.0,sin fecha,Illapel,,Rural,"5,0",Media,33.0,,,249671
11255.0,2024/07/19,Coquimbo,Hurto,,4.0,,36.0,TMP-001,ok,824363
11256.0,Jan-21-2025,vicuna,Fraude,NORTE,4.0,,60.0,,dato ingresado manualmente,272104
11257.0,19/09/2024,illapel,Accidente,Rural,7.0,Baja,22.0,,,825324
11258.0,27/11/2025,andacollo,Accidente,NORTE,7.0,ALTA,34.0,,,122052
11259.0,2024-08-11,SALAMANCA,Fraude,Rural,16.0,baja,49.0,ERROR,,725084
11260.0,Mar-07-2025,Coquimbo , Hurto ,Norte,13.0,,14.0,ERROR,,388583
11261.0,2025-09-19,Montepatria,,centro,13.0,Baja,24.0,ERROR,revisar,70893
11262.0,2025/01/28,Serena,Hurto,Norte,17.0,Baja,55.0,ERROR,,479138
11263.0,2024/01/28,VICUÑA,Robo,Sur,1.0,Media,"20,0",TMP-002,revisar,354001
11264.0,2025-03-23, SALAMANCA ,robo,,19.0,Alta,38.0,ERROR,sin validar,456696
11265.0,2024-10-01,Salamanca,,Rural,"7,0",Alta,17.0,TMP-002,dato ingresado manualmente,556868
11266.0,sin fecha,Monte Patria,,Centro,13.0,ALTA,69.0,ERROR,,684091
11267.0,Jul-06-2025,Serena,robo,NORTE,14.0,Alta,14.0,ERROR,,107589
11268.0,Dec-11-2024,andacollo,,Centro,1.0,Media,23.0,,,217810
11269.0,2024/05/23,Illapel,Violencia,NORTE,18.0,baja,57.0,TMP-001,revisar,988299
11270.0,Feb-11-2024,SALAMANCA,Fraude,Rural,7.0,,69.0,,ok,938851
11271.0,2024/11/15,COQUIMBO,robo,centro,17.0,Alta,60.0,TMP-001,dato ingresado manualmente,18618
11272.0,, LaSerena ,Hurto,,17.0,ALTA,20.0,,sin validar,646591
11273.0,03/12/2024,VICUÑA,Fraude,Sur,2.0,baja,65.0,,sin validar,508046
11274.0,2024-05-10,VICUÑA,Hurto,NORTE,"8,0",Alta,18.0,,revisar,187653
11275.0,04/07/2025,COQUIMBO,Accidente,Norte,5.0,Baja,55.0,TMP-001,sin validar,27819
11276.0,May-15-2024,andacollo,robo,,1.0,Baja,58.0,TMP-002,ok,122357
11277.0,2025-01-27,Coquimbo ,Fraude,Rural,2.0,,44.0,TMP-002,sin validar,467772
11278.0,2024/03/16,ovalle,robo,Sur,-3.0,baja,59.0,,sin validar,390820
,Nov-28-2025,illapel,Fraude,Rural,18.0,,67.0,,revisar,490824
11280.0,,COQUIMBO,Accidente,NORTE,2.0,ALTA,67.0,ERROR,ok,732706
11281.0,2024/12/26,Coquimbo ,,Centro,18.0,ALTA,19.0,TMP-002,revisar,545168
11282.0,2024/03/17,Coquimbo,,Norte,11.0,,-1.0,,ok,208263
11283.0,18/11/2024,SALAMANCA,Accidente,NORTE,"4,0",ALTA,14.0,,revisar,434989
11284.0,Dec-20-2024,andacollo,robo,,17.0,baja,46.0,TMP-001,revisar,729331
11285.0,,Coquimbo,Fraude,,18.0,,22.0,ERROR,,785960
11286.0,2024/09/27,vicuna,Hurto,,"10,0",Baja,53.0,TMP-001,ok,512791
11287.0,03/05/2025,Serena,Violencia,,"1,0",,29.0,TMP-001,revisar,723290
11288.0,2024-05-27, Vicuña ,,Sur,9.0,baja,37.0,TMP-002,,168733
11289.0,26/07/2025,COQUIMBO,,Sur,2.0,baja,42.0,,ok,458647
11290.0,2025-02-22,OVALLE,Accidente,Rural,13.0,,34.0,TMP-002,revisar,685973
11291.0,,La Serena,Hurto,,16.0,,14.0,TMP-002,ok,188252
11292.0,sin fecha,Vicuña,Accidente,Centro,4.0,baja,25.0,TMP-002,sin validar,277023
11293.0,Feb-11-2025,andacollo,Hurto,NORTE,10.0,Media,28.0,TMP-002,revisar,892198
11294.0,,andacollo,,NORTE,"7,0",,65.0,TMP-001,,850514
11295.0,,La Serena,robo,Norte,2.0,,51.0,TMP-001,ok,678699
11296.0,sin fecha,Ovalle,  ,Rural,5.0,Baja,"21,0",TMP-001,sin validar,346021
11297.0,Apr-20-2025,La Serena,violencia,Centro,5.0,Baja,36.0,ERROR,sin validar,113804
11298.0,2024-01-11,Serena,Robo,Sur,7.0,Alta,35.0,TMP-001,ok,140022
11299.0,16/05/2024, LA SERENA ,,Rural,"1,0",Alta,42.0,,dato ingresado manualmente,363112
11300.0,2025/09/08,andacollo,Hurto,Sur,17.0,Media,46.0,TMP-001,sin validar,375492
11301.0,2025/08/15,Illapel,Accidente,Sur,15.0,ALTA,15.0,,ok,574530
11302.0,2025/01/08,Monte Patria,Fraude,Rural,14.0,,46.0,TMP-001,dato ingresado manualmente,646978
11303.0,30/08/2024,VICUÑA,Violencia,Centro,4.0,Media,68.0,TMP-001,ok,436950
11304.0,2025/01/31,Coquimbo,Hurto,NORTE,17.0,BAJA,24.0,ERROR,,88098
11305.0,2025/01/03,coquimbo,robo,NORTE,4.0,,51.0,,,741637
11306.0,2024/05/09,La Serena,Accidente,centro,7.0,ALTA,62.0,,revisar,317267
11307.0,sin fecha,Illapel,Violencia,Sur,9.0,Media,33.0,TMP-001,,596876
11308.0,sin fecha,coquimbo,,Sur,5.0,Baja,17.0,,ok,882815
11309.0,sin fecha,Salamanca,Violencia,centro,10.0,,48.0,TMP-002,,756591
11310.0,Feb-06-2024,Serena,Fraude,,17.0,,22.0,ERROR,,746962
11311.0,sin fecha,Montepatria,Hurto,Norte,11.0,Media,"38,0",TMP-001,dato ingresado manualmente,324890
11312.0,2024-05-03,COQUIMBO,Hurto,Centro,6.0,ALTA,54.0,ERROR,dato ingresado manualmente,362045
11313.0,Dec-20-2025,SALAMANCA,Fraude,NORTE,19.0,Alta,56.0,,,802973
11314.0,Mar-05-2024,monte patria,Fraude,Centro,11.0,Media,"31,0",ERROR,ok,374088
11315.0,sin fecha,ovalle,Hurto,CENTRO,19.0,ALTA,57.0,,ok,659004
11316.0,2024/10/13,andacollo,,Rural,2.0,Baja,20.0,TMP-001,ok,898484
11317.0,2025-06-07,Ovalle,Accidente,Sur,8.0,Baja,66.0,,,250740
11318.0,sin fecha,COQUIMBO,Robo,Norte,13.0,Baja,20.0,TMP-001,dato ingresado manualmente,217240
11319.0,11/12/2025,Salamanca, Fraude ,NORTE,,,34.0,,sin validar,514223
,2025/03/05,coquimbo,,NORTE,7.0,,50.0,,sin validar,214105
11321.0,2024-10-11,LaSerena,Hurto,SUR,14.0,,37.0,,revisar,906685
11322.0,sin fecha,Montepatria,Hurto,Rural,18.0,Baja,15.0,TMP-002,,203441
11323.0,sin fecha,SALAMANCA,,NORTE,18.0,ALTA,62.0,TMP-002,sin validar,301688
11324.0,29/07/2024,OVALLE,Violencia,Centro,"8,0",,66.0,ERROR,sin validar,140692
,2024-10-18,Montepatria,Hurto,Norte,3.0,ALTA,63.0,,dato ingresado manualmente,220385
11326.0,03/09/2025,monte patria,,Sur,19.0,Baja,17.0,TMP-001,revisar,331704
11327.0,,ovalle,Violencia,Centro,18.0,Baja,69.0,TMP-002,revisar,295532
11328.0,2025/02/26,SALAMANCA,,Sur,10.0,Media,nan,TMP-002,,504544
11329.0,Oct-24-2025,Andacollo,Fraude,Norte,12.0,,18.0,TMP-002,,455280
11330.0,sin fecha,la serena,,,1.0,,62.0,,,581322
11331.0,Dec-10-2024,Monte Patria,Violencia,NORTE,2.0,Alta,50.0,ERROR,revisar,670647
11332.0,2024-08-28,Salamanca,Accidente,,14.0,Baja,50.0,,,656823
11333.0,29/04/2025,Serena,robo,NORTE,9.0,Baja,19.0,ERROR,dato ingresado manualmente,299180
11334.0,sin fecha,LA SERENA,,,7.0,baja,17.0,,ok,628687
11335.0,2025/10/05,Coquimbo,Violencia,SUR,5.0,Media,5.0,,,698217
11336.0,Aug-12-2025,andacollo,Robo,Centro,16.0,Baja,24.0,,dato ingresado manualmente,592642
11337.0,sin fecha,Ovalle,Accidente,rural,9.0,baja,69.0,TMP-002,,587898
11338.0,,LA SERENA,Hurto,Norte,6.0,Media,16.0,,ok,482489
11339.0,2025/11/07,vicuna,Robo,Norte,12.0,Alta,68.0,,,742862
11340.0,14/09/2025,coquimbo,Fraude,,15.0,baja,58.0,,sin validar,882396
11341.0,2024-01-25,ovalle,Accidente,Sur,8.0,Baja,33.0,ERROR,sin validar,265864
11342.0,Apr-13-2025,OVALLE,,Rural,7.0,baja,63.0,,revisar,286140
11343.0,2025/05/06,Coquimbo,Violencia,Norte,11.0,ALTA,21.0,TMP-001,dato ingresado manualmente,957996
11344.0,02/08/2025,Coquimbo,Accidente,NORTE,13.0,Alta,63.0,ERROR,revisar,109658
11345.0,2025/08/28,LA SERENA,robo,NORTE,8.0,baja,15.0,,sin validar,956890
11346.0,,monte patria,Accidente,NORTE,5.0,Media,40.0,,,3491
11347.0,2025-02-11,Ovalle,,NORTE,3.0,Baja,45.0,TMP-001,,202842
11348.0,sin fecha,la serena,Robo,,9.0,Baja,63.0,ERROR,ok,910043
11349.0,09/09/2024,Vicuña,Accidente,Rural,3.0,Alta,29.0,TMP-002,,61559
11350.0,,LA SERENA,Accidente,Sur,"5,0",ALTA,37.0,TMP-002,ok,648649
11351.0,2024/03/18,ovalle,,Rural,5.0,Media,69.0,TMP-002,revisar,432600
,May-06-2025,COQUIMBO,,,16.0,baja,18.0,TMP-001,dato ingresado manualmente,783972
11353.0,17/12/2024,Coquimbo,Violencia,,7.0,ALTA,"51,0",TMP-001,,84916
11354.0,2024-07-19,vicuna,Hurto,,4.0,ALTA,55.0,TMP-001,,118581
11355.0,2025/04/04,Monte Patria,Robo,Sur,9.0,BAJA,31.0,,revisar,105852
11356.0,2024/04/03,COQUIMBO,,centro,9.0,Baja,53.0,TMP-002,sin validar,212867
11357.0,Mar-03-2025,illapel,Robo,Centro,15.0,Baja,50.0,ERROR,,164683
11358.0,sin fecha,Serena,robo,Norte,,Media,21.0,,sin validar,660467
11359.0,Nov-12-2024,vicuna,Violencia,centro,"12,0",Alta,"55,0",TMP-001,revisar,812433
11360.0,11/05/2025,LaSerena,Robo,Sur,10.0,ALTA,62.0,,dato ingresado manualmente,413155
11361.0,2024-05-24,andacollo,,,"19,0",baja,39.0,TMP-001,sin validar,605493
11362.0,2024/09/09,Coquimbo ,Robo,NORTE,17.0,baja,,ERROR,,275707
11363.0,May-09-2024,Ovalle,Violencia,Centro,13.0,baja,26.0,ERROR,,640762
11364.0,Dec-09-2025,monte patria,Violencia,Norte,4.0,ALTA,36.0,,ok,930694
11365.0,2024/07/13,illapel,,NORTE,5.0,ALTA,44.0,,dato ingresado manualmente,950853
11366.0,2025-09-28,VICUÑA,Violencia,centro,6.0,,"46,0",ERROR,,671896
11367.0,Nov-22-2025,Vicuña,Fraude,Norte,5.0,,50.0,,ok,401668
11368.0,06/10/2024,serena,Hurto,Rural,13.0,Alta,33.0,TMP-002,,985042
11369.0,2024/06/23,vicuna,Violencia,Rural,2.0,ALTA,15.0,,dato ingresado manualmente,83936
11370.0,,ovalle,Robo,centro,13.0,Baja,28.0,TMP-002,,179416
,,Vicuña,,centro,14.0,,24.0,TMP-002,ok,349053
11372.0,2025-06-04,Salamanca, Fraude ,Rural,3.0,Media,56.0,,,459672
11373.0,2024/10/16,VICUÑA, Hurto ,Norte,14.0,baja,57.0,TMP-001,sin validar,798301
,2024/02/13,LaSerena,robo,Sur,15.0,ALTA,61.0,TMP-001,dato ingresado manualmente,238840
11375.0,2024/08/18,Coquimbo,robo,centro,4.0,Baja,69.0,,sin validar,878243
11376.0,20/11/2025,Montepatria,,Norte,14.0,,61.0,ERROR,ok,954308
11377.0,2025-02-18,ovalle,Fraude,NORTE,4.0,ALTA,,ERROR,revisar,52851
11378.0,2024-05-16,SALAMANCA,,Centro,nan,,44.0,ERROR,ok,523399
11379.0,May-15-2025,COQUIMBO,robo,Sur,11.0,baja,41.0,ERROR,,669308
11380.0,Nov-12-2025,Andacollo,Fraude,Rural,14.0,Baja,15.0,,dato ingresado manualmente,46252
11381.0,Feb-14-2024,coquimbo,robo,centro,"3,0",baja,62.0,,sin validar,211363
11382.0,2024/01/31,andacollo,Hurto,,14.0,Media,41.0,,revisar,624269
11383.0,2025/06/09,Illapel,,Rural,8.0,Media,37.0,TMP-002,,586283
,2025-01-17,vicuna,robo,Rural,1.0,baja,47.0,TMP-001,ok,300142
11385.0,26/06/2024,Coquimbo,,Norte,10.0,Alta,66.0,,sin validar,183976
,2025-12-13,OVALLE,,Norte,19.0,baja,39.0,,ok,731681
11387.0,2025-11-10, Salamanca ,Fraude,centro,12.0,baja,"33,0",ERROR,dato ingresado manualmente,878835
11388.0,Sep-02-2024,Andacollo,robo,centro,13.0,ALTA,27.0,ERROR,sin validar,439013
11389.0,24/06/2024,Coquimbo ,Violencia,NORTE,14.0,ALTA,21.0,,revisar,320787
11390.0,Nov-06-2025,SALAMANCA,Fraude,,5.0,,53.0,ERROR,sin validar,910712
11391.0,2025-08-28,monte patria,Violencia,centro,2.0,Alta,56.0,,,412299
11392.0,20/12/2025,Monte Patria,,Rural,7.0,Baja,,,ok,644688
11393.0,31/05/2025,Coquimbo ,ROBO,Norte,5.0,Media,57.0,TMP-002,sin validar,630484
11394.0,08/06/2025,Andacollo,Violencia,NORTE,13.0,,14.0,,revisar,747968
11395.0,01/07/2025,MONTE PATRIA,Accidente,Centro,6.0,,36.0,,ok,482857
11396.0,14/03/2025,LA SERENA,Hurto,centro,5.0,Baja,31.0,ERROR,sin validar,362178
11397.0,Dec-04-2025,ovalle,Accidente,Rural,4.0,media,48.0,TMP-002,ok,49069
11398.0,,Coquimbo ,,,7.0,Media,20.0,ERROR,,240912
11399.0,2024-08-20,OVALLE,,Norte,13.0,baja,16.0,,sin validar,597638
11400.0,2025/09/10,coquimbo,Robo,Rural,10.0,Media,43.0,TMP-001,ok,897235
11401.0,2025/06/19,LA SERENA,robo,Rural,9.0,ALTA,26.0,,revisar,281425
11402.0,2024-08-12,Illapel,Hurto,Norte,15.0,Media,26.0,,revisar,261525
11403.0,Sep-09-2025,OVALLE,,Norte,5.0,,67.0,,revisar,229583
11404.0,2024-05-21,SALAMANCA,Violencia,Centro,4.0,ALTA,,TMP-002,,325898
11405.0,2025/03/23,La Serena,Fraude,NORTE,nan,Alta,35.0,,ok,634848
11406.0,12/07/2024,COQUIMBO,Accidente,NORTE,14.0,Alta,51.0,ERROR,,95355
11407.0,2025-01-14,VICUÑA,robo,Rural,5.0,Baja,25.0,TMP-001,,151185
11408.0,12/03/2024,la serena,Accidente,centro,"15,0",ALTA,17.0,TMP-001,ok,929436
11409.0,Jul-11-2025,SALAMANCA,Hurto,centro,19.0,BAJA,48.0,ERROR,ok,888058
11410.0,,coquimbo,Violencia,Norte,9.0,,63.0,,dato ingresado manualmente,938069
11411.0,sin fecha,OVALLE,Hurto,,1.0,,19.0,,ok,61344
11412.0,2025-01-22,Salamanca,Robo,,16.0,Alta,52.0,TMP-002,,205005
11413.0,sin fecha,Coquimbo ,Violencia,NORTE,,Baja,"38,0",,revisar,867947
11414.0,2025-09-05,Ovalle,Fraude,Sur,14.0,ALTA,34.0,ERROR,dato ingresado manualmente,25310
11415.0,2025/04/01,Illapel,,Sur,,,47.0,TMP-001,,509333
11416.0,,Monte Patria,Fraude,NORTE,10.0,,69.0,TMP-001,sin validar,815896
11417.0,2024-07-09,Coquimbo ,ROBO,,7.0,ALTA,,,dato ingresado manualmente,138674
11418.0,,OVALLE,,,19.0,Alta,66.0,ERROR,revisar,715281
11419.0,2025/02/06,SALAMANCA,,Centro,12.0,baja,66.0,TMP-002,,73938
11420.0,2024/11/22,Serena,Fraude,norte,1.0,Baja,36.0,ERROR,revisar,29254
11421.0,,ANDACOLLO,Accidente,centro,18.0,Baja,59.0,,dato ingresado manualmente,532897
11422.0,01/04/2024,la serena,Accidente,,3.0,Baja,36.0,TMP-002,dato ingresado manualmente,370598
11423.0,27/06/2025,monte patria,Hurto,centro,9.0,Alta,46.0,,dato ingresado manualmente,121861
11424.0,29/04/2025,vicuna,Accidente,Rural,12.0,baja,64.0,,sin validar,838631
11425.0,18/11/2025,LaSerena,,,,baja,32.0,TMP-001,dato ingresado manualmente,111107
11426.0,2025-12-18,andacollo,Violencia,Norte,"12,0",Alta,67.0,TMP-001,revisar,426943
11427.0,2024-01-18,la serena,Accidente,,13.0,,"22,0",,dato ingresado manualmente,396178
11428.0,2024/01/26,vicuna,robo,Rural,9.0,,58.0,,dato ingresado manualmente,912124
11429.0,2025/04/06,Montepatria,robo,Norte,8.0,baja,56.0,TMP-001,ok,588036
11430.0,,Illapel,Robo,,17.0, baja ,35.0,TMP-001,dato ingresado manualmente,204850
11431.0,2024/09/12,coquimbo,,Sur,1.0,baja,19.0,,,688047
11432.0,10/01/2025,ovalle,Robo,,4.0,Baja,36.0,,sin validar,139843
11433.0,2025/04/26,monte patria,robo,Rural,19.0,ALTA,62.0,,,907968
11434.0,Aug-04-2025,Andacollo,,Rural,7.0,ALTA,52.0,,sin validar,17327
11435.0,sin fecha,salamanca,Violencia,Centro,9.0,Baja,19.0,,sin validar,558101
11436.0,2025-07-13,COQUIMBO,,,11.0,Media,40.0,TMP-002,,239201
11437.0,Oct-30-2024,LaSerena,Fraude,Sur,13.0,Baja,38.0,,dato ingresado manualmente,998130
11438.0,2025-01-11,andacollo,Accidente,Sur,"17,0",baja,"50,0",TMP-002,,488132
11439.0,2025-03-05,vicuna,Fraude,Centro,7.0,Alta,28.0,TMP-001,revisar,251718
11440.0,2024/03/09,coquimbo,Accidente,Rural,"4,0",,26.0,ERROR,sin validar,862778
11441.0,sin fecha,monte patria,Hurto,Sur,3.0,baja,21.0,ERROR,ok,298138
11442.0,2024/02/16,Montepatria,Fraude,Norte,7.0,Baja,20.0,,dato ingresado manualmente,208433
11443.0,27/01/2025,Salamanca,,Rural,4.0,Media,18.0,,,414194
11444.0,Nov-01-2025,vicuna,Fraude,,2.0,ALTA,63.0,,,480230
11445.0,Nov-27-2024,Illapel,Violencia, Norte ,1.0,Alta,43.0,,,431143
11446.0,,LaSerena,Hurto,Norte,7.0,baja,21.0,ERROR,revisar,5097
11447.0,2024/03/21,andacollo,Robo,Rural,15.0,baja,44.0,ERROR,dato ingresado manualmente,153020
11448.0,2025-07-29,illapel,,Norte,14.0,,31.0,,dato ingresado manualmente,112967
11449.0,2024/11/19,La Serena,Violencia,Sur,5.0,ALTA,21.0,ERROR,ok,302143
11450.0,Oct-08-2024,Montepatria,Accidente,,9.0,,42.0,,revisar,181764
11451.0,25/10/2024,COQUIMBO,Robo,Norte,9.0,ALTA,47.0,TMP-001,dato ingresado manualmente,996133
11452.0,sin fecha,vicuña,Accidente,NORTE,6.0,ALTA,29.0,,revisar,362898
11453.0,2024-11-19,Andacollo,Hurto,NORTE,5.0,baja,68.0,,dato ingresado manualmente,449745
11454.0,Oct-20-2024,la serena,Accidente,Centro,500.0,ALTA,16.0,,,527939
11455.0,19/03/2024,Salamanca,Fraude,Rural,6.0,,31.0,ERROR,revisar,576407
11456.0,Apr-25-2024,coquimbo,robo,centro,8.0,Alta,65.0,TMP-002,ok,235732
11457.0,2024-11-10,la serena,Violencia,Sur,,Alta,23.0,TMP-001,ok,826341
11458.0,2025-01-03,Coquimbo ,Hurto,Sur,6.0,baja,"30,0",TMP-002,,705819
11459.0,2024/07/26,Monte Patria,,NORTE,15.0,baja,38.0,,,727687
11460.0,2024-02-16,VICUÑA,Accidente,,19.0,baja,65.0,TMP-001,,878513
11461.0,2024/06/19,Serena,ROBO,centro,16.0,ALTA,27.0,,,668448
11462.0,sin fecha,monte patria,Robo,Sur,2.0,baja,49.0,TMP-002,,94770
11463.0,sin fecha,coquimbo,Violencia,Norte,,baja,27.0,,,253869
11464.0,2024/02/04,Serena,Violencia,NORTE,1.0,Baja,21.0,ERROR,ok,591424
11465.0,18/02/2025,Monte Patria,Violencia,Sur,18.0,NAN,36.0,TMP-001,dato ingresado manualmente,426656
11466.0,2024-08-06,monte patria,Violencia,NORTE,2.0, Alta ,29.0,ERROR,,370860
11467.0,10/01/2024,Andacollo,,Sur,6.0,Baja,46.0,ERROR,sin validar,414496
11468.0,2025/04/08,andacollo,Violencia,Sur,3.0,baja,50.0,TMP-002,dato ingresado manualmente,712181
11469.0,Dec-30-2025,COQUIMBO,,,12.0,baja,"33,0",TMP-002,,98566
11470.0,09/12/2024,salamanca,Robo,Norte,2.0,Media,51.0,TMP-002,revisar,317504
11471.0,24/02/2025,Salamanca,Accidente,,18.0,,16.0,ERROR,dato ingresado manualmente,235417
11472.0,26/02/2024,Coquimbo,Accidente,,5.0,ALTA,37.0,TMP-002,,679129
11473.0,Nov-04-2024,ovalle,robo,centro,"5,0",Alta,29.0,TMP-001,,556459
11474.0,Aug-19-2025, Andacollo ,robo,centro,10.0,,63.0,ERROR,dato ingresado manualmente,350591
11475.0,21/01/2024,Salamanca,,centro,500.0,Baja,39.0,TMP-002,revisar,710365
11476.0,2024-01-05,Illapel,,Sur,16.0,ALTA,64.0,,dato ingresado manualmente,523358
11477.0,21/08/2024,Salamanca,Fraude,NORTE,5.0,Media,18.0,TMP-001,,360419
11478.0,2025/03/13,La Serena,Fraude,  ,18.0,baja,16.0,TMP-002,sin validar,997491
11479.0,2024-07-03,monte patria,,Norte,,Alta,46.0,,sin validar,790182
11480.0,2025/09/08,la serena,Accidente,Sur,12.0,baja,68.0,TMP-002,sin validar,544614
11481.0,Jul-06-2024,Monte Patria,Accidente,Rural,7.0,ALTA,23.0,TMP-001,ok,961875
11482.0,2024/02/10,Monte Patria,Accidente,Centro,"6,0",Alta,55.0,,revisar,92150
11483.0,24/11/2024,Coquimbo ,Accidente,,6.0,Alta,19.0,ERROR,,564532
11484.0,Feb-19-2024,VICUÑA,robo,centro,11.0,nan,21.0,ERROR,ok,370570
11485.0,2025/11/01,Salamanca,fraude,centro,2.0,Media,45.0,,ok,232954
11486.0,,ovalle,Fraude, Centro ,9.0,,36.0,,,548584
11487.0,Jul-19-2024,coquimbo,Fraude,centro,15.0,alta,25.0,TMP-001,dato ingresado manualmente,597175
11488.0,2025-03-01,Vicuña,,Centro,9.0,ALTA,14.0,ERROR,sin validar,532655
11489.0,Jul-31-2025,Vicuña,Violencia,,"13,0",Baja,60.0,,revisar,399708
11490.0,22/01/2024,COQUIMBO,Fraude,Rural,11.0,Baja,44.0,,ok,9177
11491.0,Sep-16-2025,Coquimbo ,Hurto,centro,0.0,,62.0,TMP-001,,556704
11492.0,06/11/2024,OVALLE,Fraude,,16.0,Baja,60.0,ERROR,sin validar,258416
11493.0,Oct-13-2025,Illapel,robo,Centro,"11,0",Baja,34.0,TMP-002,sin validar,68518
11494.0,18/06/2025,coquimbo,Fraude,Rural,1.0,ALTA,,TMP-001,dato ingresado manualmente,752312
11495.0,2025/01/21,Andacollo,Violencia,rural,4.0,,66.0,,revisar,899325
11496.0,Apr-30-2024,la serena,Violencia,NORTE,14.0,Alta,24.0,ERROR,ok,255612
11497.0,,illapel,Violencia,Centro,12.0,,29.0,,,192534
11498.0,27/09/2024,Monte Patria,Robo,,4.0,Alta,68.0,TMP-001,dato ingresado manualmente,224820
11499.0,2025/11/04,La Serena,,Rural,11.0, ALTA ,44.0,,dato ingresado manualmente,748375
11500.0,2024-01-22,OVALLE,,Norte,15.0,baja,34.0,,,998223
11501.0,2025-09-26,Coquimbo,,NORTE,16.0,,34.0,TMP-002,ok,889321
11502.0,2024-11-07,Coquimbo,Violencia,Rural,13.0,ALTA,38.0,,sin validar,627596
11503.0,12/04/2025,Andacollo, Fraude ,,7.0,Media,49.0,,,657753
11504.0,2025/08/21,La Serena,Robo,centro,"15,0",Baja,"24,0",TMP-002,sin validar,908195
11505.0,,coquimbo,Hurto,Centro,5.0,,20.0,ERROR,revisar,779452
11506.0,2024/11/20,Monte Patria,Accidente,Sur,6.0, ALTA ,32.0,,revisar,356461
11507.0,2024-03-28,andacollo,Robo,Norte,16.0,Alta,41.0,TMP-001,dato ingresado manualmente,103546
11508.0,Jul-08-2025,LaSerena,Accidente,,15.0,,33.0,ERROR,,171192
11509.0,2025/05/05,COQUIMBO,,NORTE,3.0,baja,68.0,TMP-001,,377511
11510.0,Jan-14-2025, vicuna ,Accidente,,11.0,Baja,39.0,,ok,109078
11511.0,2025/05/06,ovalle,robo,Centro,16.0,,17.0,TMP-001,,170493
11512.0,2025-04-27,Coquimbo,Violencia,centro,8.0,baja,43.0,,revisar,192753
11513.0,Dec-09-2024,Coquimbo ,Fraude,NORTE,2.0,Alta,42.0,TMP-002,,259694
11514.0,May-22-2025,illapel, Accidente ,Norte,19.0,ALTA,43.0,,dato ingresado manualmente,816034
11515.0,13/10/2024,Serena,robo,,10.0,baja,15.0,ERROR,,499985
11516.0,sin fecha,Ovalle,Violencia,centro,11.0,Baja,52.0,,,4939
11517.0,,Illapel,ACCIDENTE,Sur,4.0,baja,,TMP-002,,233415
11518.0,Jul-11-2024,Vicuña,Violencia,Norte,4.0,Alta,29.0,,dato ingresado manualmente,57109
11519.0,,Andacollo,,Sur,1.0,,69.0,,,41367
11520.0,2025-08-03,Andacollo,Robo,NORTE,18.0,Alta,21.0,,,34180
11521.0,2024/04/29,LA SERENA,Violencia,rural,15.0,Media,24.0,,,371797
11522.0,2024/01/28,Monte Patria,Accidente,Sur,8.0,Baja,36.0,TMP-002,,451764
