fecha,comuna,tipo_delito,sector,cantidad_casos,gravedad,edad_involucrado,mes,mes_año
2025-07-30,salamanca,hurto,NaN,13.0,baja,NaN,7.0,2025-07
NaN,coquimbo,NaN,sur,7.0,baja,20,NaN,NaN
2024-11-22,coquimbo,NaN,rural,12.0,alta,17,11.0,2024-11
2024-06-01,andacollo,fraude,norte,6.0,baja,NaN,6.0,2024-06
2024-11-04,la serena,robo,norte,8.0,alta,40,11.0,2024-11
2025-12-16,ovalle,accidente,sur,8.0,alta,34,12.0,2025-12
2024-04-10,ovalle,robo,NaN,7.0,alta,39,4.0,2024-04
2024-12-29,salamanca,fraude,norte,17.0,media,52,12.0,2024-12
2025-01-18,coquimbo,fraude,norte,19.0,alta,62,1.0,2025-01
NaN,salamanca,violencia,centro,14.0,baja,45,NaN,NaN
2025-09-03,monte patria,violencia,rural,10.0,NaN,66,9.0,2025-09
2025-05-21,ovalle,robo,rural,2.0,baja,18,5.0,2025-05
2024-10-05,coquimbo,hurto,sur,NaN,alta,57,10.0,2024-10
2025-10-10,la serena,accidente,NaN,5.0,NaN,61,10.0,2025-10
NaN,andacollo,robo,norte,13.0,baja,58,NaN,NaN
2024-04-03,ovalle,robo,norte,15.0,alta,68,4.0,2024-04
2025-07-07,salamanca,accidente,norte,4.0,media,24,7.0,2025-07
2025-11-03,coquimbo,hurto,norte,1.0,baja,31,11.0,2025-11
2025-03-30,la serena,fraude,rural,6.0,alta,52,3.0,2025-03
2024-02-13,illapel,violencia,norte,4.0,baja,NaN,2.0,2024-02
2024-12-11,la serena,robo,norte,1.0,alta,66,12.0,2024-12
NaN,coquimbo,NaN,norte,7.0,baja,54,NaN,NaN
NaN,vicuna,violencia,norte,5.0,baja,35,NaN,NaN
2024-03-08,monte patria,accidente,norte,10.0,baja,16,3.0,2024-03
2025-06-07,ovalle,robo,norte,1.0,baja,49,6.0,2025-06
2024-05-17,monte patria,robo,centro,15.0,alta,NaN,5.0,2024-05
2025-09-29,la serena,NaN,norte,1.0,baja,34,9.0,2025-09
2025-07-23,andacollo,violencia,centro,18.0,alta,24,7.0,2025-07
2025-07-10,vicuna,violencia,centro,12.0,NaN,16,7.0,2025-07
NaN,andacollo,hurto,norte,3.0,alta,17,NaN,NaN
2025-10-16,ovalle,accidente,sur,7.0,media,20,10.0,2025-10
2025-10-04,salamanca,accidente,norte,14.0,baja,20,10.0,2025-10
2024-08-22,la serena,robo,norte,14.0,alta,33,8.0,2024-08
2024-04-28,la serena,robo,norte,14.0,alta,16,4.0,2024-04
2025-04-27,coquimbo,accidente,sur,9.0,alta,45,4.0,2025-04
2024-08-04,ovalle,robo,norte,9.0,media,27,8.0,2024-08
2024-06-26,illapel,violencia,NaN,12.0,baja,17,6.0,2024-06
2025-08-16,andacollo,robo,sur,11.0,baja,48,8.0,2025-08
2025-02-07,coquimbo,fraude,norte,1.0,baja,56,2.0,2025-02
2025-04-21,ovalle,fraude,norte,19.0,alta,18,4.0,2025-04
2024-01-10,vicuna,robo,centro,4.0,baja,16,1.0,2024-01
2025-04-11,la serena,NaN,norte,5.0,NaN,55,4.0,2025-04
2024-04-01,ovalle,fraude,NaN,1.0,NaN,31,4.0,2024-04
NaN,monte patria,violencia,norte,4.0,baja,62,NaN,NaN
2025-09-30,vicuna,NaN,norte,12.0,NaN,31,9.0,2025-09
2025-07-21,salamanca,hurto,norte,18.0,NaN,52,7.0,2025-07
2024-01-29,monte patria,violencia,centro,6.0,baja,51,1.0,2024-01
2025-09-14,la serena,NaN,norte,13.0,baja,24,9.0,2025-09
2024-10-25,monte patria,robo,NaN,14.0,NaN,23,10.0,2024-10
2025-06-14,ovalle,hurto,rural,4.0,alta,45,6.0,2025-06
2024-08-13,coquimbo,robo,norte,18.0,alta,69,8.0,2024-08
2024-12-08,vicuna,hurto,rural,10.0,baja,66,12.0,2024-12
2025-08-07,vicuna,robo,sur,15.0,baja,57,8.0,2025-08
2024-07-31,salamanca,accidente,norte,8.0,baja,5,7.0,2024-07
2025-08-19,monte patria,hurto,norte,NaN,NaN,NaN,8.0,2025-08
2025-07-06,andacollo,robo,centro,18.0,alta,68,7.0,2025-07
2025-04-18,andacollo,violencia,norte,15.0,NaN,31,4.0,2025-04
NaN,coquimbo,fraude,norte,NaN,baja,19,NaN,NaN
2024-03-20,illapel,NaN,rural,8.0,NaN,NaN,3.0,2024-03
2024-11-19,ovalle,hurto,rural,1.0,alta,56,11.0,2024-11
2024-03-06,salamanca,fraude,norte,3.0,media,47,3.0,2024-03
2025-10-04,vicuna,robo,NaN,14.0,NaN,NaN,10.0,2025-10
NaN,illapel,robo,rural,6.0,baja,40,NaN,NaN
2024-08-18,illapel,accidente,norte,13.0,media,5,8.0,2024-08
2025-01-21,coquimbo,robo,rural,11.0,alta,42,1.0,2025-01
2025-05-09,andacollo,fraude,rural,13.0,baja,58,5.0,2025-05
2025-10-13,la serena,NaN,norte,5.0,media,14,10.0,2025-10
2024-01-04,coquimbo,violencia,centro,2.0,alta,NaN,1.0,2024-01
2025-09-15,vicuna,robo,norte,18.0,baja,33,9.0,2025-09
2024-10-09,la serena,robo,centro,6.0,NaN,25,10.0,2024-10
2025-05-24,la serena,fraude,centro,2.0,alta,56,5.0,2025-05
2024-07-28,illapel,NaN,sur,13.0,NaN,60,7.0,2024-07
2025-07-24,illapel,NaN,centro,13.0,NaN,19,7.0,2025-07
2024-09-12,la serena,hurto,sur,15.0,baja,56,9.0,2024-09
2024-02-04,monte patria,robo,rural,16.0,alta,25,2.0,2024-02
NaN,ovalle,robo,norte,10.0,alta,43,NaN,NaN
2024-03-29,illapel,hurto,centro,11.0,baja,31,3.0,2024-03
NaN,salamanca,hurto,NaN,13.0,media,35,NaN,NaN
2024-10-22,la serena,hurto,rural,3.0,alta,66,10.0,2024-10
NaN,ovalle,fraude,sur,7.0,NaN,64,NaN,NaN
2024-10-22,vicuna,hurto,norte,19.0,media,45,10.0,2024-10
NaN,coquimbo,NaN,NaN,4.0,baja,40,NaN,NaN
NaN,coquimbo,NaN,sur,16.0,baja,63,NaN,NaN
2025-02-22,ovalle,violencia,norte,10.0,baja,41,2.0,2025-02
2025-11-21,salamanca,fraude,norte,12.0,alta,67,11.0,2025-11
2024-11-20,vicuna,violencia,rural,NaN,alta,15,11.0,2024-11
2024-08-20,salamanca,violencia,NaN,NaN,alta,39,8.0,2024-08
2024-03-04,andacollo,fraude,centro,18.0,alta,48,3.0,2024-03
2024-07-30,ovalle,NaN,NaN,11.0,media,18,7.0,2024-07
2024-05-27,illapel,robo,norte,5.0,NaN,19,5.0,2024-05
NaN,coquimbo,violencia,norte,17.0,alta,17,NaN,NaN
2025-06-28,illapel,accidente,sur,5.0,alta,66,6.0,2025-06
2024-04-03,vicuna,fraude,NaN,9.0,alta,29,4.0,2024-04
2024-12-24,illapel,accidente,sur,14.0,alta,26,12.0,2024-12
2025-02-12,coquimbo,NaN,norte,13.0,alta,34,2.0,2025-02
2025-08-25,coquimbo,robo,norte,5.0,alta,NaN,8.0,2025-08
2025-11-11,vicuna,violencia,norte,17.0,media,46,11.0,2025-11
2024-02-21,coquimbo,hurto,NaN,14.0,alta,31,2.0,2024-02
NaN,monte patria,robo,centro,10.0,media,48,NaN,NaN
2024-08-17,ovalle,robo,centro,11.0,alta,31,8.0,2024-08
2024-12-17,vicuna,violencia,NaN,9.0,NaN,34,12.0,2024-12
2024-10-14,ovalle,violencia,norte,10.0,NaN,20,10.0,2024-10
2024-02-03,vicuna,fraude,sur,NaN,alta,31,2.0,2024-02
2025-04-11,monte patria,accidente,norte,10.0,alta,51,4.0,2025-04
NaN,monte patria,fraude,sur,16.0,baja,52,NaN,NaN
2024-08-24,la serena,NaN,rural,9.0,alta,19,8.0,2024-08
2025-08-30,ovalle,robo,norte,7.0,media,61,8.0,2025-08
2024-09-10,ovalle,NaN,centro,3.0,NaN,65,9.0,2024-09
2024-06-09,andacollo,NaN,norte,13.0,baja,68,6.0,2024-06
2024-09-01,andacollo,fraude,norte,11.0,NaN,65,9.0,2024-09
2024-05-24,illapel,fraude,centro,13.0,alta,42,5.0,2024-05
NaN,coquimbo,violencia,sur,7.0,alta,64,NaN,NaN
2024-10-31,la serena,robo,NaN,12.0,media,48,10.0,2024-10
2025-05-17,la serena,NaN,sur,19.0,alta,66,5.0,2025-05
2024-07-20,vicuna,NaN,norte,12.0,baja,29,7.0,2024-07
2025-05-30,andacollo,NaN,NaN,3.0,alta,64,5.0,2025-05
2025-10-29,coquimbo,robo,rural,19.0,alta,44,10.0,2025-10
2024-07-15,la serena,NaN,norte,16.0,media,34,7.0,2024-07
2025-04-24,ovalle,fraude,centro,1.0,NaN,65,4.0,2025-04
2025-07-11,monte patria,accidente,sur,18.0,media,65,7.0,2025-07
NaN,la serena,fraude,norte,2.0,NaN,47,NaN,NaN
2024-02-10,la serena,accidente,rural,12.0,NaN,20,2.0,2024-02
NaN,la serena,NaN,rural,11.0,media,48,NaN,NaN
2024-12-01,monte patria,hurto,sur,5.0,baja,54,12.0,2024-12
2024-08-26,vicuna,NaN,norte,15.0,baja,43,8.0,2024-08
2025-07-24,la serena,NaN,NaN,4.0,alta,14,7.0,2025-07
NaN,illapel,robo,norte,6.0,media,53,NaN,NaN
NaN,andacollo,fraude,centro,16.0,baja,25,NaN,NaN
2024-03-31,monte patria,accidente,centro,16.0,baja,44,3.0,2024-03
2025-03-07,illapel,hurto,centro,4.0,baja,66,3.0,2025-03
2024-06-03,monte patria,accidente,NaN,2.0,NaN,23,6.0,2024-06
2025-06-17,vicuna,robo,rural,3.0,baja,37,6.0,2025-06
2024-06-23,la serena,violencia,norte,18.0,baja,68,6.0,2024-06
NaN,la serena,robo,norte,1.0,NaN,40,NaN,NaN
NaN,coquimbo,accidente,centro,12.0,baja,NaN,NaN,NaN
2025-11-06,illapel,robo,sur,10.0,NaN,60,11.0,2025-11
2025-04-01,vicuna,violencia,NaN,8.0,NaN,45,4.0,2025-04
2024-09-30,andacollo,robo,norte,15.0,alta,36,9.0,2024-09
2025-08-12,monte patria,accidente,NaN,3.0,baja,NaN,8.0,2025-08
2025-08-16,la serena,robo,NaN,10.0,NaN,68,8.0,2025-08
2024-01-22,ovalle,violencia,centro,19.0,baja,25,1.0,2024-01
2024-06-16,andacollo,accidente,rural,14.0,media,39,6.0,2024-06
2025-02-24,la serena,violencia,centro,11.0,baja,40,2.0,2025-02
NaN,ovalle,hurto,rural,19.0,media,51,NaN,NaN
2024-03-25,salamanca,robo,centro,14.0,alta,30,3.0,2024-03
2024-01-28,illapel,accidente,norte,7.0,alta,69,1.0,2024-01
NaN,la serena,hurto,norte,17.0,media,NaN,NaN,NaN
2024-03-02,monte patria,accidente,norte,14.0,NaN,21,3.0,2024-03
2024-03-19,illapel,NaN,centro,2.0,baja,39,3.0,2024-03
2025-10-22,ovalle,violencia,norte,0.0,baja,44,10.0,2025-10
2025-09-28,la serena,hurto,centro,8.0,media,62,9.0,2025-09
2024-07-13,andacollo,fraude,rural,6.0,alta,25,7.0,2024-07
2025-08-01,monte patria,hurto,rural,17.0,NaN,63,8.0,2025-08
2025-01-14,coquimbo,hurto,sur,5.0,NaN,31,1.0,2025-01
2025-03-18,illapel,violencia,sur,NaN,NaN,34,3.0,2025-03
2024-01-14,la serena,hurto,sur,5.0,baja,130,1.0,2024-01
2024-08-31,salamanca,accidente,centro,7.0,alta,NaN,8.0,2024-08
2024-01-03,ovalle,fraude,sur,16.0,baja,17,1.0,2024-01
2024-07-17,ovalle,fraude,NaN,5.0,NaN,38,7.0,2024-07
NaN,andacollo,robo,sur,13.0,NaN,46,NaN,NaN
2024-06-15,vicuna,robo,sur,1.0,alta,46,6.0,2024-06
NaN,illapel,NaN,centro,16.0,alta,68,NaN,NaN
2025-02-08,andacollo,NaN,sur,10.0,baja,14,2.0,2025-02
2025-12-26,vicuna,hurto,centro,8.0,media,33,12.0,2025-12
2025-01-22,salamanca,NaN,centro,2.0,NaN,64,1.0,2025-01
2024-03-07,la serena,violencia,rural,6.0,media,25,3.0,2024-03
2024-04-19,salamanca,robo,centro,19.0,alta,16,4.0,2024-04
2024-07-12,ovalle,NaN,norte,16.0,media,43,7.0,2024-07
2025-03-13,ovalle,violencia,centro,NaN,baja,35,3.0,2025-03
2025-12-27,coquimbo,hurto,centro,1.0,alta,23,12.0,2025-12
NaN,vicuna,NaN,centro,13.0,baja,49,NaN,NaN
NaN,la serena,hurto,norte,3.0,baja,30,NaN,NaN
NaN,monte patria,robo,norte,19.0,alta,15,NaN,NaN
2024-05-29,andacollo,NaN,sur,19.0,baja,31,5.0,2024-05
2024-02-22,illapel,robo,sur,18.0,alta,63,2.0,2024-02
2024-02-08,ovalle,fraude,sur,NaN,baja,30,2.0,2024-02
2024-04-24,vicuna,accidente,norte,15.0,NaN,35,4.0,2024-04
2024-06-25,salamanca,hurto,norte,2.0,baja,49,6.0,2024-06
NaN,ovalle,robo,norte,13.0,NaN,35,NaN,NaN
NaN,coquimbo,robo,NaN,7.0,baja,57,NaN,NaN
NaN,monte patria,NaN,centro,10.0,baja,18,NaN,NaN
2024-01-26,monte patria,violencia,sur,6.0,NaN,68,1.0,2024-01
2024-07-02,vicuna,NaN,rural,4.0,NaN,38,7.0,2024-07
2024-02-08,illapel,robo,norte,13.0,alta,33,2.0,2024-02
2025-03-06,la serena,accidente,NaN,3.0,baja,NaN,3.0,2025-03
2024-12-29,la serena,robo,centro,1.0,baja,15,12.0,2024-12
2025-04-16,andacollo,accidente,norte,10.0,media,33,4.0,2025-04
NaN,coquimbo,robo,norte,17.0,alta,44,NaN,NaN
2025-03-17,vicuna,fraude,centro,11.0,baja,21,3.0,2025-03
2025-07-12,salamanca,violencia,centro,15.0,alta,33,7.0,2025-07
NaN,andacollo,violencia,rural,6.0,NaN,42,NaN,NaN
2024-12-14,vicuna,NaN,sur,10.0,alta,55,12.0,2024-12
2024-06-01,andacollo,robo,centro,10.0,media,63,6.0,2024-06
2024-07-18,ovalle,robo,NaN,15.0,media,NaN,7.0,2024-07
2025-11-25,la serena,violencia,norte,13.0,baja,59,11.0,2025-11
2025-08-04,monte patria,robo,NaN,16.0,baja,37,8.0,2025-08
2025-08-22,la serena,accidente,centro,500.0,alta,54,8.0,2025-08
2025-04-27,ovalle,hurto,norte,13.0,baja,NaN,4.0,2025-04
2024-11-24,la serena,robo,centro,3.0,NaN,65,11.0,2024-11
2025-03-15,la serena,robo,centro,6.0,alta,57,3.0,2025-03
2024-09-25,la serena,fraude,centro,1.0,alta,57,9.0,2024-09
NaN,ovalle,NaN,NaN,9.0,baja,31,NaN,NaN
2024-05-18,ovalle,robo,NaN,10.0,baja,NaN,5.0,2024-05
2025-10-21,coquimbo,violencia,NaN,1.0,media,NaN,10.0,2025-10
NaN,ovalle,robo,norte,19.0,media,68,NaN,NaN
NaN,illapel,fraude,centro,19.0,alta,33,NaN,NaN
2024-03-26,coquimbo,NaN,sur,5.0,baja,57,3.0,2024-03
2025-04-30,salamanca,fraude,sur,14.0,NaN,53,4.0,2025-04
2025-05-19,monte patria,robo,centro,14.0,alta,24,5.0,2025-05
2025-11-11,monte patria,fraude,norte,6.0,media,31,11.0,2025-11
2024-02-06,la serena,violencia,centro,16.0,alta,NaN,2.0,2024-02
2025-05-12,vicuna,robo,NaN,6.0,alta,16,5.0,2025-05
2024-04-13,coquimbo,robo,centro,NaN,alta,46,4.0,2024-04
NaN,la serena,robo,centro,NaN,NaN,19,NaN,NaN
2025-09-21,la serena,accidente,sur,1.0,NaN,26,9.0,2025-09
2025-04-25,ovalle,hurto,centro,12.0,baja,15,4.0,2025-04
2025-07-21,illapel,violencia,NaN,12.0,media,25,7.0,2025-07
2024-06-21,ovalle,violencia,centro,16.0,baja,39,6.0,2024-06
2024-11-24,andacollo,robo,centro,10.0,alta,31,11.0,2024-11
2025-11-04,andacollo,accidente,NaN,3.0,alta,66,11.0,2025-11
2024-07-21,coquimbo,robo,sur,7.0,alta,NaN,7.0,2024-07
NaN,la serena,robo,centro,17.0,NaN,59,NaN,NaN
NaN,la serena,violencia,norte,18.0,baja,23,NaN,NaN
2025-10-27,coquimbo,fraude,sur,3.0,media,25,10.0,2025-10
2024-09-04,illapel,robo,NaN,4.0,alta,59,9.0,2024-09
2025-01-31,illapel,NaN,NaN,7.0,alta,57,1.0,2025-01
2024-10-19,salamanca,robo,rural,16.0,baja,27,10.0,2024-10
2025-10-04,la serena,NaN,rural,14.0,baja,37,10.0,2025-10
2025-08-01,salamanca,NaN,norte,18.0,baja,58,8.0,2025-08
2024-08-31,vicuna,violencia,centro,19.0,alta,30,8.0,2024-08
2025-07-14,coquimbo,NaN,rural,2.0,alta,14,7.0,2025-07
2025-06-30,ovalle,accidente,rural,19.0,baja,34,6.0,2025-06
2025-10-07,vicuna,hurto,centro,3.0,NaN,47,10.0,2025-10
NaN,la serena,robo,centro,8.0,media,68,NaN,NaN
2024-04-06,monte patria,violencia,rural,NaN,baja,NaN,4.0,2024-04
2025-09-28,la serena,hurto,sur,7.0,alta,59,9.0,2025-09
NaN,coquimbo,hurto,norte,8.0,baja,46,NaN,NaN
2024-05-15,andacollo,fraude,NaN,10.0,media,57,5.0,2024-05
2024-08-05,coquimbo,fraude,sur,8.0,baja,56,8.0,2024-08
2025-11-23,monte patria,robo,norte,7.0,alta,46,11.0,2025-11
2024-04-19,vicuna,hurto,NaN,10.0,alta,19,4.0,2024-04
2025-08-27,la serena,robo,rural,18.0,alta,31,8.0,2025-08
2024-05-31,vicuna,accidente,rural,4.0,NaN,NaN,5.0,2024-05
2025-12-17,vicuna,robo,rural,12.0,NaN,27,12.0,2025-12
NaN,la serena,robo,norte,2.0,baja,37,NaN,NaN
2025-03-11,andacollo,NaN,norte,13.0,media,NaN,3.0,2025-03
2024-05-03,la serena,robo,norte,16.0,baja,NaN,5.0,2024-05
2024-07-07,andacollo,fraude,centro,13.0,baja,28,7.0,2024-07
2024-08-27,coquimbo,violencia,sur,11.0,NaN,21,8.0,2024-08
2025-04-18,vicuna,accidente,NaN,16.0,media,35,4.0,2025-04
2025-04-22,ovalle,fraude,centro,NaN,baja,64,4.0,2025-04
NaN,vicuna,NaN,centro,18.0,alta,NaN,NaN,NaN
2024-11-06,vicuna,hurto,norte,10.0,baja,52,11.0,2024-11
2025-05-26,la serena,accidente,norte,13.0,alta,19,5.0,2025-05
2025-06-12,salamanca,accidente,norte,8.0,baja,NaN,6.0,2025-06
2025-08-02,illapel,fraude,NaN,5.0,alta,41,8.0,2025-08
2024-02-16,la serena,violencia,norte,17.0,NaN,58,2.0,2024-02
NaN,coquimbo,robo,sur,8.0,media,55,NaN,NaN
NaN,ovalle,accidente,norte,3.0,baja,27,NaN,NaN
2025-11-12,salamanca,hurto,centro,NaN,media,44,11.0,2025-11
2024-04-04,coquimbo,NaN,centro,4.0,NaN,23,4.0,2024-04
2024-05-11,ovalle,fraude,norte,17.0,alta,30,5.0,2024-05
2024-07-11,coquimbo,robo,norte,1.0,alta,68,7.0,2024-07
2024-10-26,vicuna,NaN,sur,NaN,NaN,41,10.0,2024-10
NaN,andacollo,robo,NaN,NaN,NaN,52,NaN,NaN
2024-10-07,monte patria,hurto,sur,12.0,baja,NaN,10.0,2024-10
2025-10-27,coquimbo,NaN,rural,14.0,media,45,10.0,2025-10
2024-01-10,coquimbo,robo,sur,NaN,baja,57,1.0,2024-01
2024-08-29,vicuna,robo,norte,16.0,NaN,22,8.0,2024-08
2025-03-22,salamanca,robo,norte,15.0,alta,36,3.0,2025-03
2025-06-08,salamanca,robo,centro,7.0,baja,63,6.0,2025-06
2025-02-19,vicuna,robo,centro,2.0,media,31,2.0,2025-02
2024-02-19,la serena,fraude,norte,9.0,alta,66,2.0,2024-02
2024-05-11,monte patria,violencia,norte,10.0,media,15,5.0,2024-05
2025-12-20,ovalle,NaN,norte,18.0,baja,55,12.0,2025-12
2024-09-21,coquimbo,NaN,rural,14.0,baja,20,9.0,2024-09
NaN,vicuna,NaN,sur,8.0,alta,20,NaN,NaN
2024-06-15,illapel,accidente,norte,19.0,alta,63,6.0,2024-06
2024-02-27,monte patria,fraude,rural,1.0,baja,54,2.0,2024-02
NaN,coquimbo,robo,centro,NaN,baja,21,NaN,NaN
2025-04-20,ovalle,fraude,centro,13.0,baja,38,4.0,2025-04
2024-02-14,vicuna,NaN,rural,19.0,media,51,2.0,2024-02
2025-06-02,ovalle,NaN,norte,18.0,alta,NaN,6.0,2025-06
2025-10-02,coquimbo,NaN,sur,12.0,alta,60,10.0,2025-10
2025-08-27,coquimbo,fraude,sur,5.0,alta,NaN,8.0,2025-08
2024-09-13,monte patria,violencia,norte,2.0,baja,20,9.0,2024-09
2024-01-27,monte patria,robo,NaN,18.0,alta,22,1.0,2024-01
2024-09-15,la serena,robo,norte,14.0,NaN,18,9.0,2024-09
2025-08-16,coquimbo,violencia,centro,5.0,NaN,NaN,8.0,2025-08
2024-05-14,coquimbo,NaN,rural,2.0,baja,31,5.0,2024-05
NaN,monte patria,hurto,norte,16.0,baja,67,NaN,NaN
NaN,monte patria,robo,norte,3.0,alta,68,NaN,NaN
2025-08-01,illapel,robo,norte,3.0,baja,34,8.0,2025-08
NaN,coquimbo,robo,sur,4.0,alta,27,NaN,NaN
2024-10-16,coquimbo,robo,sur,8.0,baja,NaN,10.0,2024-10
2024-04-24,monte patria,robo,centro,4.0,alta,23,4.0,2024-04
NaN,la serena,hurto,norte,5.0,baja,53,NaN,NaN
2025-03-17,salamanca,NaN,norte,12.0,baja,31,3.0,2025-03
2024-09-26,illapel,robo,centro,15.0,alta,54,9.0,2024-09
NaN,illapel,fraude,rural,4.0,baja,58,NaN,NaN
NaN,ovalle,hurto,centro,1.0,baja,26,NaN,NaN
2024-10-28,illapel,accidente,centro,2.0,alta,28,10.0,2024-10
2025-11-20,la serena,robo,rural,9.0,baja,NaN,11.0,2025-11
NaN,monte patria,NaN,rural,7.0,alta,23,NaN,NaN
2024-06-24,la serena,accidente,centro,9.0,NaN,58,6.0,2024-06
2025-03-26,andacollo,accidente,centro,19.0,baja,20,3.0,2025-03
2024-09-29,andacollo,accidente,sur,4.0,NaN,48,9.0,2024-09
2024-12-19,la serena,accidente,rural,10.0,alta,35,12.0,2024-12
2025-11-26,vicuna,accidente,norte,19.0,NaN,50,11.0,2025-11
2025-02-06,salamanca,robo,NaN,18.0,media,NaN,2.0,2025-02
2025-02-03,coquimbo,fraude,centro,11.0,alta,35,2.0,2025-02
2025-05-30,illapel,robo,sur,19.0,alta,48,5.0,2025-05
2024-11-17,monte patria,robo,norte,11.0,NaN,65,11.0,2024-11
2024-03-01,monte patria,robo,centro,8.0,baja,64,3.0,2024-03
2024-08-15,salamanca,robo,centro,14.0,NaN,30,8.0,2024-08
2025-08-02,salamanca,hurto,centro,2.0,alta,34,8.0,2025-08
2024-06-20,la serena,NaN,sur,18.0,alta,62,6.0,2024-06
2025-05-20,coquimbo,NaN,NaN,NaN,baja,22,5.0,2025-05
2024-10-11,coquimbo,hurto,rural,10.0,baja,40,10.0,2024-10
2024-09-09,ovalle,violencia,centro,14.0,baja,48,9.0,2024-09
2024-12-22,vicuna,NaN,rural,4.0,media,21,12.0,2024-12
2024-07-03,la serena,accidente,centro,NaN,baja,42,7.0,2024-07
2025-11-02,monte patria,NaN,rural,1.0,NaN,54,11.0,2025-11
2025-05-29,coquimbo,violencia,NaN,1.0,baja,61,5.0,2025-05
2024-03-19,vicuna,violencia,centro,5.0,baja,51,3.0,2024-03
NaN,coquimbo,fraude,rural,15.0,alta,62,NaN,NaN
NaN,ovalle,hurto,norte,6.0,NaN,49,NaN,NaN
NaN,andacollo,hurto,sur,3.0,alta,18,NaN,NaN
2024-05-25,ovalle,hurto,norte,5.0,baja,49,5.0,2024-05
2025-01-27,la serena,NaN,norte,3.0,baja,19,1.0,2025-01
NaN,monte patria,accidente,centro,7.0,NaN,68,NaN,NaN
2024-02-11,la serena,robo,centro,5.0,NaN,39,2.0,2024-02
NaN,ovalle,violencia,centro,11.0,alta,61,NaN,NaN
2025-03-01,coquimbo,accidente,rural,14.0,alta,19,3.0,2025-03
2025-11-17,la serena,accidente,centro,10.0,alta,20,11.0,2025-11
2024-12-21,ovalle,violencia,norte,NaN,NaN,51,12.0,2024-12
2024-06-25,vicuna,accidente,rural,NaN,alta,20,6.0,2024-06
NaN,vicuna,robo,rural,1.0,baja,41,NaN,NaN
2025-05-26,coquimbo,robo,rural,15.0,alta,43,5.0,2025-05
2025-12-15,vicuna,robo,norte,6.0,alta,34,12.0,2025-12
2025-11-07,coquimbo,accidente,rural,10.0,NaN,31,11.0,2025-11
2025-05-07,la serena,accidente,norte,12.0,alta,NaN,5.0,2025-05
2025-07-21,coquimbo,NaN,centro,6.0,alta,15,7.0,2025-07
2025-02-20,ovalle,accidente,norte,6.0,baja,37,2.0,2025-02
2024-03-21,illapel,robo,norte,4.0,media,30,3.0,2024-03
NaN,ovalle,robo,rural,3.0,baja,40,NaN,NaN
2025-07-05,coquimbo,robo,norte,11.0,alta,53,7.0,2025-07
NaN,salamanca,accidente,norte,13.0,alta,NaN,NaN,NaN
2024-03-19,la serena,accidente,NaN,1.0,media,NaN,3.0,2024-03
2024-06-02,coquimbo,fraude,norte,6.0,baja,29,6.0,2024-06
NaN,la serena,accidente,rural,7.0,baja,41,NaN,NaN
2025-07-19,la serena,fraude,centro,2.0,media,45,7.0,2025-07
2024-05-06,coquimbo,fraude,NaN,18.0,alta,46,5.0,2024-05
2024-11-27,andacollo,fraude,sur,5.0,media,55,11.0,2024-11
2025-03-06,la serena,NaN,centro,12.0,alta,31,3.0,2025-03
2024-01-22,ovalle,robo,centro,3.0,alta,53,1.0,2024-01
2024-08-20,andacollo,violencia,norte,1.0,alta,39,8.0,2024-08
2025-06-04,ovalle,robo,rural,8.0,baja,52,6.0,2025-06
NaN,monte patria,robo,centro,NaN,baja,NaN,NaN,NaN
NaN,monte patria,fraude,centro,18.0,baja,29,NaN,NaN
NaN,salamanca,fraude,rural,2.0,media,57,NaN,NaN
2025-10-16,monte patria,accidente,centro,9.0,baja,21,10.0,2025-10
2025-07-02,vicuna,NaN,NaN,8.0,alta,39,7.0,2025-07
2024-10-23,ovalle,violencia,centro,4.0,alta,17,10.0,2024-10
2025-05-09,la serena,robo,centro,3.0,NaN,20,5.0,2025-05
2025-03-18,coquimbo,hurto,rural,NaN,alta,35,3.0,2025-03
2024-07-23,ovalle,fraude,sur,9.0,baja,16,7.0,2024-07
2024-01-16,salamanca,robo,norte,14.0,NaN,26,1.0,2024-01
2025-08-10,la serena,NaN,rural,9.0,alta,NaN,8.0,2025-08
2024-10-20,monte patria,accidente,rural,16.0,baja,28,10.0,2024-10
2025-09-07,coquimbo,violencia,sur,15.0,alta,NaN,9.0,2025-09
2025-03-18,vicuna,violencia,centro,11.0,baja,NaN,3.0,2025-03
2024-09-28,ovalle,robo,centro,14.0,baja,51,9.0,2024-09
2024-05-25,ovalle,robo,rural,15.0,alta,62,5.0,2024-05
2025-11-16,ovalle,accidente,centro,5.0,baja,23,11.0,2025-11
2024-11-20,andacollo,robo,sur,4.0,baja,34,11.0,2024-11
2024-01-26,coquimbo,robo,NaN,2.0,baja,32,1.0,2024-01
2024-11-25,vicuna,NaN,norte,17.0,baja,21,11.0,2024-11
2024-11-18,la serena,NaN,sur,3.0,baja,41,11.0,2024-11
2025-08-20,monte patria,violencia,centro,18.0,alta,33,8.0,2025-08
2025-02-24,ovalle,violencia,sur,19.0,media,58,2.0,2025-02
2024-05-29,vicuna,violencia,centro,18.0,NaN,63,5.0,2024-05
2024-02-28,monte patria,hurto,NaN,12.0,alta,NaN,2.0,2024-02
2025-04-29,coquimbo,violencia,centro,4.0,baja,52,4.0,2025-04
